Datum;Temp.;AK;Humidity;AK;Pressure;AK;W.Speed;AK;W.Direct;AK;Rain Vol;AK;W.SpeedV;AK;WSpdMax;AK;0.265;AK;0.290;AK;0.325;AK;0.375;AK;0.425;AK;0.475;AK;0.540;AK;0.615;AK;0.675;AK;0.750;AK;0.900;AK;1.150;AK;1.450;AK;1.800;AK;2.250;AK;2.750;AK;3.250;AK;3.750;AK;4.500;AK;5.750;AK;7.000;AK;8.000;AK;9.250;AK;11.25;AK;13.75;AK;16.25;AK;18.75;AK;22.50;AK;27.50;AK;31.00;AK;34.00;E;NA

Station;548;TAMUQ.AQERT 1
30.05.2017 16:00:00;44.2904;;12.0327;;1002.16;;2.97604;;276.927;;0.0;;2.75634;;11.0983;;28401.1;;16860.1;;8385.69;;3652.57;;1361.81;;839.028;;704.028;;367.917;;205.694;;345.0;;309.931;;311.667;;220.278;;337.917;;582.625;;577.667;;242.417;;169.875;;247.431;;124.542;;45.2361;;21.0694;;20.1806;;22.5139;;13.4028;;10.25;;6.51389;;7.5;;2.94444;;17.4306;;0.0;;
30.05.2017 17:00:00;43.0563;;13.3608;;1002.03;;2.66578;;275.086;;0.0;;2.43287;;8.29187;;32844.0;;22878.1;;11286.7;;4571.67;;1572.57;;872.917;;747.5;;329.167;;188.542;;289.236;;253.611;;251.042;;176.597;;257.5;;420.653;;423.611;;171.153;;118.236;;169.681;;86.7083;;30.0278;;14.0278;;12.9306;;12.2083;;7.73611;;5.34722;;3.23611;;3.5;;1.80556;;8.375;;0.0;;
30.05.2017 18:00:00;41.3814;;15.402;;1002.11;;2.45918;;281.313;;0.0;;2.10915;;12.4722;;19814.7;;13158.7;;7143.26;;3211.88;;1180.49;;697.5;;602.917;;290.972;;159.375;;259.583;;218.75;;212.083;;147.153;;218.819;;338.417;;324.486;;137.764;;92.8889;;129.292;;67.6944;;22.6944;;8.86111;;8.875;;8.16667;;3.55556;;2.94444;;1.48611;;1.76389;;0.625;;3.40278;;0.0;;
30.05.2017 19:00:00;39.7385;;17.8565;;1002.16;;2.11786;;278.693;;0.0;;1.87613;;10.7595;;16826.2;;12193.2;;7671.18;;3661.88;;1309.1;;731.806;;647.569;;312.847;;165.556;;255.625;;206.667;;190.764;;132.153;;193.472;;294.875;;266.931;;107.861;;72.2222;;98.0139;;45.9167;;14.4167;;6.23611;;4.76389;;3.47222;;1.56944;;0.694444;;0.625;;0.416667;;0.138889;;0.875;;0.0;;
30.05.2017 20:00:00;38.46;;20.9899;;1002.35;;1.84282;;272.306;;0.0;;1.67293;;6.32082;;16392.8;;12284.8;;8011.18;;4042.57;;1521.81;;825.069;;726.736;;344.792;;166.528;;258.264;;214.931;;195.972;;133.889;;184.167;;270.306;;236.153;;105.194;;67.5694;;93.8056;;44.4583;;14.9167;;5.95833;;4.51389;;3.77778;;1.01389;;0.583333;;0.402778;;0.402778;;0.0833333;;0.583333;;0.0;;
30.05.2017 21:00:00;37.5386;;24.1602;;1002.61;;1.88055;;276.626;;0.0;;1.7153;;5.66397;;16570.8;;12350.1;;8114.03;;4178.06;;1602.36;;895.972;;785.417;;341.875;;175.972;;262.847;;212.847;;199.306;;139.167;;190.208;;272.083;;249.722;;105.722;;71.5139;;95.9445;;49.4583;;16.1944;;5.93056;;5.25;;3.80556;;1.48611;;0.805556;;0.430556;;0.430556;;0.208333;;1.22222;;0.0;;
30.05.2017 22:00:00;36.9982;;26.1663;;1002.65;;1.9418;;274.628;;0.0;;1.77152;;5.14096;;16477.1;;11630.8;;7389.31;;3717.92;;1412.22;;813.472;;694.514;;331.667;;175.208;;271.806;;227.917;;211.389;;137.222;;196.667;;287.028;;271.5;;115.958;;76.0417;;104.167;;51.8611;;19.7083;;7.20833;;6.01389;;5.20833;;1.98611;;1.08333;;0.652778;;0.597222;;0.263889;;0.513889;;0.0;;
30.05.2017 23:00:00;36.4745;;28.3309;;1002.69;;1.62789;;277.774;;0.0;;1.45388;;5.17709;;15940.1;;10639.7;;6610.83;;3218.82;;1208.61;;687.847;;636.597;;312.569;;183.889;;266.458;;227.083;;221.458;;147.917;;214.028;;304.292;;275.208;;123.903;;81.1111;;115.375;;58.3611;;20.0833;;8.47222;;7.47222;;5.58333;;2.875;;1.04167;;0.888889;;0.694444;;0.208333;;0.194444;;0.0;;
31.05.2017;35.5941;;31.7096;;1002.2;;1.86118;;275.127;;0.0;;1.63687;;6.29811;;16716.0;;11129.9;;6741.94;;3249.24;;1191.94;;683.75;;637.639;;326.667;;179.931;;286.042;;238.333;;235.208;;152.778;;225.486;;314.306;;291.5;;126.625;;85.3194;;117.306;;59.5278;;20.1944;;7.91667;;6.95833;;5.75;;2.34722;;1.36111;;0.611111;;0.527778;;0.166667;;0.347222;;0.0;;
31.05.2017 01:00:00;35.165;;32.4025;;1001.84;;1.80802;;272.984;;0.0;;1.58351;;11.8755;;18009.8;;12531.3;;7622.71;;3578.26;;1307.99;;729.306;;675.069;;347.847;;175.903;;279.861;;236.319;;227.222;;161.597;;218.264;;314.903;;291.542;;129.514;;83.0694;;119.306;;60.125;;20.8611;;8.13889;;7.41667;;5.76389;;1.94444;;1.54167;;0.791667;;0.722222;;0.138889;;0.333333;;0.0;;
31.05.2017 02:00:00;34.7133;;32.3975;;1001.67;;1.84996;;273.869;;0.0;;1.65892;;9.03857;;18601.7;;13274.4;;8098.89;;3843.4;;1371.32;;774.514;;721.111;;348.056;;183.194;;284.722;;243.056;;227.5;;149.306;;217.222;;315.319;;286.236;;121.514;;81.2222;;110.75;;54.7083;;18.8889;;8.31944;;6.76389;;5.05555;;1.86111;;0.916667;;0.666667;;0.5;;0.25;;0.5;;0.0;;
31.05.2017 03:00:00;34.2237;;33.5712;;1001.76;;1.99032;;273.917;;0.0;;1.78454;;9.16761;;18464.8;;13726.6;;8544.9;;3872.64;;1390.97;;759.583;;689.167;;329.722;;178.333;;281.944;;245.278;;240.764;;156.25;;211.528;;285.861;;288.333;;117.708;;74.9861;;96.9028;;53.1806;;18.0417;;7.375;;6.625;;6.45833;;3.88889;;2.84722;;2.91667;;5.22222;;8.06944;;76.1667;;0.0;;
31.05.2017 04:00:00;33.9587;;33.3613;;1002.01;;1.88393;;269.073;;0.0;;1.69716;;8.02531;;17200.6;;12313.8;;7240.35;;3256.88;;1156.53;;642.43;;599.653;;295.417;;151.944;;238.472;;203.819;;193.889;;127.361;;184.444;;263.556;;236.361;;101.653;;66.6389;;86.6111;;43.9722;;14.6944;;6.26389;;4.38889;;4.56944;;1.72222;;1.0;;0.666667;;0.527778;;0.416667;;1.05556;;0.0;;
31.05.2017 05:00:00;33.2762;;36.6367;;1002.35;;2.14737;;270.912;;0.0;;1.93566;;12.135;;17437.4;;12680.0;;7599.1;;3455.21;;1248.68;;673.889;;629.375;;313.264;;153.819;;239.514;;198.472;;186.667;;125.556;;168.194;;249.306;;233.806;;98.4167;;62.0417;;78.6389;;37.4722;;13.0972;;4.55556;;4.08333;;2.73611;;0.944444;;0.597222;;0.472222;;0.402778;;0.138889;;0.861111;;0.0;;
31.05.2017 06:00:00;33.0926;;37.9125;;1002.82;;2.19594;;271.79;;0.0;;1.99734;;9.31619;;17610.1;;12800.1;;7545.49;;3410.49;;1168.26;;640.417;;588.75;;286.736;;145.347;;219.375;;202.153;;183.611;;127.361;;173.333;;244.528;;225.833;;100.278;;63.8055;;77.4167;;35.5694;;12.6111;;5.05556;;4.29167;;3.48611;;1.31944;;0.916667;;0.361111;;0.569444;;0.222222;;0.472222;;0.0;;
31.05.2017 07:00:00;34.3283;;34.5931;;1003.19;;2.50278;;270.847;;0.0;;2.29064;;9.43352;;17449.3;;12863.5;;7574.31;;3427.36;;1193.26;;650.208;;576.528;;288.819;;144.792;;227.153;;198.403;;188.681;;118.125;;170.556;;247.861;;229.125;;99.375;;67.3056;;84.6389;;43.3333;;16.0556;;6.875;;5.95833;;5.55556;;2.80556;;1.72222;;1.15278;;1.09722;;0.763889;;2.0;;0.0;;
31.05.2017 08:00:00;36.6182;;26.7372;;1003.29;;2.60971;;270.222;;0.0;;2.35818;;14.6844;;17531.4;;12575.6;;7381.94;;3431.53;;1214.38;;676.042;;599.861;;287.222;;150.833;;220.139;;197.083;;172.778;;121.319;;175.0;;286.833;;281.736;;118.667;;83.75;;122.292;;71.125;;30.9583;;11.5;;11.2778;;10.6389;;6.36111;;3.72222;;1.93056;;2.16667;;1.04167;;4.19444;;0.0;;
31.05.2017 09:00:00;38.4651;;22.6287;;1003.3;;2.94314;;274.628;;0.0;;2.53211;;23.8443;;21591.9;;14435.6;;8094.44;;3729.93;;1333.89;;795.764;;663.472;;320.694;;172.708;;270.069;;228.819;;220.903;;160.069;;221.667;;415.958;;415.583;;175.375;;124.181;;193.097;;112.417;;43.5972;;19.1944;;18.3194;;17.9722;;10.3611;;6.90278;;4.58333;;5.125;;2.40278;;10.5556;;0.0;;
31.05.2017 10:00:00;39.9831;;19.0409;;1003.31;;2.73327;;278.908;;0.0;;2.44221;;12.1914;;21295.7;;14091.2;;7640.35;;3539.72;;1269.93;;784.236;;650.555;;323.403;;177.917;;268.403;;228.889;;218.472;;157.222;;227.083;;421.375;;423.056;;173.889;;125.389;;196.958;;114.083;;44.4444;;18.5833;;19.7222;;18.3889;;11.125;;6.72222;;4.44444;;5.18056;;2.70833;;10.8056;;0.0;;
31.05.2017 11:00:00;41.2534;;16.417;;1003.05;;2.91964;;278.454;;0.0;;2.63686;;8.394;;21066.9;;13376.1;;7086.94;;3333.4;;1222.71;;762.986;;638.958;;325.486;;162.361;;269.861;;223.75;;214.722;;151.806;;237.361;;434.097;;449.514;;189.208;;138.472;;213.319;;118.208;;48.0694;;20.5972;;21.4306;;20.0833;;13.0972;;9.02778;;5.73611;;7.16667;;3.36111;;15.5556;;0.0;;
31.05.2017 12:00:00;42.1895;;13.3738;;1002.69;;2.81947;;280.237;;0.0;;2.48133;;12.5394;;20821.6;;12116.0;;6377.64;;3042.64;;1181.18;;770.556;;621.181;;325.694;;178.819;;272.708;;249.583;;240.833;;169.792;;269.583;;483.125;;500.75;;205.722;;150.931;;231.597;;130.722;;50.3333;;23.4861;;22.9028;;22.625;;15.2361;;9.18056;;7.26389;;8.23611;;3.54167;;19.1389;;0.0;;
31.05.2017 13:00:00;42.7545;;12.6806;;1002.35;;2.90631;;286.297;;0.0;;2.50442;;15.7486;;21264.6;;11853.6;;6094.65;;2917.01;;1182.64;;775.625;;658.333;;326.736;;181.667;;293.264;;253.125;;259.583;;181.458;;276.181;;520.611;;536.903;;225.597;;161.694;;242.139;;139.125;;50.8472;;25.2222;;23.1806;;23.7917;;15.6528;;10.4722;;7.05556;;7.25;;3.68056;;18.8611;;0.0;;
31.05.2017 14:00:00;42.3595;;12.9988;;1001.97;;3.30944;;281.63;;0.0;;3.00756;;10.9536;;18920.0;;11219.8;;5953.96;;2824.51;;1092.71;;685.278;;572.014;;295.417;;168.681;;255.833;;223.681;;223.333;;163.125;;246.389;;421.639;;431.542;;179.875;;126.042;;185.486;;98.8472;;36.0139;;17.5417;;17.8611;;20.4861;;13.75;;9.51389;;6.83333;;7.63889;;4.11111;;22.125;;0.0;;
31.05.2017 15:00:00;41.9954;;12.96;;1001.47;;3.04784;;282.381;;0.0;;2.77016;;9.86534;;17421.3;;10560.4;;5685.49;;2686.46;;1037.08;;630.972;;537.292;;269.722;;164.375;;250.278;;202.153;;203.264;;150.972;;216.528;;388.458;;387.75;;159.653;;112.389;;168.389;;89.0417;;33.5417;;14.9861;;15.6389;;16.4861;;10.6806;;7.58333;;5.31944;;5.36111;;3.02778;;12.875;;0.0;;
31.05.2017 16:00:00;41.4673;;13.7603;;1001.14;;3.00497;;280.164;;0.0;;2.7347;;9.09577;;15664.0;;9549.58;;5275.76;;2554.1;;942.5;;581.042;;509.583;;270.0;;144.028;;230.139;;193.611;;188.542;;127.292;;196.319;;338.667;;338.472;;133.333;;96.9167;;142.125;;73.9722;;24.8889;;11.5972;;10.8472;;11.9167;;7.22222;;4.54167;;3.47222;;3.81944;;2.20833;;9.47222;;0.0;;
31.05.2017 17:00:00;40.9886;;14.1034;;1001.15;;2.61003;;278.97;;0.0;;2.37093;;10.505;;21710.6;;10343.8;;5207.57;;2655.63;;1075.35;;750.139;;653.889;;351.528;;219.861;;365.486;;313.472;;318.681;;236.597;;344.653;;590.5;;592.472;;259.361;;184.931;;277.111;;144.986;;51.0278;;21.1389;;18.3889;;17.2361;;9.76389;;5.90278;;4.23611;;4.26389;;1.77778;;6.41667;;0.0;;
31.05.2017 18:00:00;39.6655;;17.0225;;1001.31;;2.38482;;280.791;;0.0;;2.10832;;9.95757;;28019.0;;12323.7;;6064.86;;3151.11;;1321.25;;945.903;;816.389;;468.333;;294.097;;490.139;;439.931;;434.653;;312.778;;474.306;;817.639;;810.958;;350.097;;250.819;;381.236;;196.819;;65.7778;;25.4306;;20.2639;;18.5694;;8.34722;;5.48611;;3.63889;;3.73611;;1.13889;;3.23611;;0.0;;
31.05.2017 19:00:00;38.1507;;20.9028;;1001.53;;2.30687;;284.279;;0.0;;2.0761;;8.97143;;21539.5;;9998.82;;5176.81;;2603.96;;1061.39;;710.139;;691.667;;431.111;;262.153;;425.139;;369.861;;368.333;;255.417;;386.736;;602.931;;569.375;;246.139;;170.389;;239.236;;118.486;;41.5972;;15.2222;;12.2083;;9.97222;;4.76389;;2.45833;;1.68056;;1.69444;;0.875;;1.65278;;0.0;;
31.05.2017 20:00:00;37.4025;;23.4613;;1001.99;;2.14593;;277.261;;0.0;;1.83533;;15.5029;;18234.0;;8084.31;;4227.43;;2197.99;;901.319;;629.653;;619.236;;372.222;;229.306;;382.917;;330.139;;341.944;;225.486;;335.347;;531.0;;506.264;;223.639;;152.097;;219.319;;112.722;;40.875;;14.7222;;11.5833;;9.84722;;4.30556;;2.23611;;1.5;;1.41667;;0.625;;1.38889;;0.0;;
31.05.2017 21:00:00;36.8216;;26.1607;;1002.27;;2.02391;;275.4;;0.0;;1.75481;;13.0396;;18094.3;;8316.18;;4435.69;;2266.04;;939.028;;637.778;;618.264;;365.347;;211.042;;354.514;;314.167;;312.917;;213.472;;322.778;;515.569;;494.153;;212.5;;149.028;;219.278;;112.167;;39.9722;;14.7917;;12.5417;;10.2222;;4.58333;;2.29167;;1.51389;;1.27778;;0.527778;;0.833333;;0.0;;
31.05.2017 22:00:00;36.1118;;29.9688;;1002.32;;2.0273;;282.458;;0.0;;1.78671;;5.89676;;21651.8;;9666.32;;4983.33;;2650.14;;1112.85;;770.0;;731.319;;421.181;;249.444;;421.667;;359.097;;354.861;;260.069;;394.375;;623.889;;608.264;;266.875;;192.556;;278.653;;150.431;;52.5139;;21.1111;;17.9306;;14.6944;;5.97222;;2.80556;;1.69444;;1.76389;;0.888889;;0.652778;;0.0;;
31.05.2017 23:00:00;35.8026;;30.6074;;1002.1;;2.09898;;278.492;;0.0;;1.89593;;5.64824;;25635.4;;11003.5;;5647.92;;3049.31;;1280.42;;890.764;;821.875;;500.0;;299.375;;501.111;;439.792;;440.069;;296.25;;453.194;;744.722;;725.319;;316.028;;222.306;;327.569;;168.528;;58.3194;;22.0972;;19.4167;;13.4167;;6.38889;;3.95833;;2.125;;2.58333;;0.958333;;1.19444;;0.0;;
01.06.2017;35.5822;;30.0958;;1001.96;;2.17002;;274.8;;0.0;;1.98544;;6.35964;;23610.7;;10670.6;;5856.25;;3081.74;;1292.99;;829.583;;810.069;;491.25;;299.167;;481.806;;435.556;;440.903;;298.264;;448.819;;665.153;;629.444;;282.139;;194.431;;282.347;;145.736;;49.3194;;17.875;;15.125;;11.875;;5.61111;;2.95833;;1.83333;;1.88889;;0.555556;;0.930556;;0.0;;
01.06.2017 01:00:00;34.7815;;32.9269;;1001.8;;2.10779;;275.524;;0.0;;1.80519;;11.3419;;21650.8;;10188.5;;5687.01;;2939.58;;1202.92;;745.069;;780.069;;468.958;;270.833;;466.875;;402.569;;401.875;;282.5;;398.542;;586.139;;556.556;;250.75;;169.083;;233.75;;113.875;;37.8611;;14.0139;;12.0278;;8.94444;;3.83333;;2.23611;;1.04167;;1.31944;;0.513889;;0.694444;;0.0;;
01.06.2017 02:00:00;34.2749;;32.8271;;1001.55;;2.43036;;270.764;;0.0;;2.21295;;9.4075;;16977.1;;9248.47;;5555.35;;2774.65;;1034.79;;622.153;;639.653;;367.569;;221.944;;361.111;;326.528;;308.958;;206.111;;288.819;;407.889;;377.069;;164.111;;106.556;;143.431;;68.0972;;21.6944;;8.48611;;6.79167;;5.52778;;2.70833;;1.69444;;1.11111;;1.31944;;0.319444;;1.11111;;0.0;;
01.06.2017 03:00:00;33.6194;;35.2121;;1001.29;;2.41031;;270.702;;0.0;;2.18747;;13.053;;19169.5;;9490.14;;5460.49;;2729.51;;1083.96;;665.764;;745.278;;465.833;;282.986;;472.778;;417.222;;390.694;;268.194;;373.819;;499.486;;441.042;;189.639;;120.708;;153.986;;67.8194;;20.0972;;6.375;;5.38889;;4.81944;;2.09722;;1.38889;;0.763889;;0.736111;;0.361111;;0.916667;;0.0;;
01.06.2017 04:00:00;32.916;;38.7038;;1001.31;;2.3747;;271.42;;0.0;;2.14385;;10.7195;;29354.2;;12685.3;;6965.9;;3503.82;;1510.28;;1013.61;;1237.01;;818.889;;508.75;;910.764;;775.972;;704.722;;462.292;;639.306;;834.236;;716.43;;305.944;;192.694;;241.306;;98.6111;;27.3472;;9.29167;;6.94444;;4.86111;;2.19444;;0.958333;;0.861111;;0.847222;;0.388889;;1.73611;;0.0;;
01.06.2017 05:00:00;32.3695;;40.243;;1001.65;;2.4679;;270.919;;0.0;;2.23482;;12.3645;;23063.8;;11187.4;;6471.32;;3156.88;;1259.65;;778.889;;851.25;;558.611;;342.569;;576.944;;522.847;;470.417;;321.319;;444.722;;587.681;;515.931;;219.444;;139.347;;170.542;;69.5972;;17.8194;;5.19444;;4.29167;;2.625;;1.16667;;0.611111;;0.569444;;0.305556;;0.0972222;;0.402778;;0.0;;
01.06.2017 06:00:00;32.0316;;42.4182;;1002.1;;2.30407;;275.566;;0.0;;2.08472;;11.6031;;22681.9;;12408.3;;7158.13;;3389.1;;1293.89;;735.903;;789.931;;483.958;;290.903;;490.208;;426.319;;399.514;;270.139;;390.417;;500.25;;455.319;;198.292;;121.514;;149.25;;63.7778;;17.5278;;5.47222;;3.84722;;2.94444;;0.847222;;0.527778;;0.333333;;0.333333;;0.0833333;;0.652778;;0.0;;
01.06.2017 07:00:00;33.1464;;39.1309;;1002.57;;2.40751;;274.882;;0.0;;2.18915;;14.8017;;20347.6;;12437.5;;7339.1;;3378.61;;1214.72;;695.556;;675.764;;378.681;;210.347;;365.972;;331.319;;315.208;;213.611;;295.764;;395.694;;367.417;;163.681;;103.236;;118.708;;53.9306;;17.2083;;5.63889;;4.97222;;3.625;;1.70833;;1.05556;;0.583333;;0.652778;;0.208333;;0.708333;;0.0;;
01.06.2017 08:00:00;35.4978;;30.4721;;1002.83;;2.62877;;278.664;;0.0;;2.31346;;13.6375;;16423.6;;10215.4;;5849.86;;2721.74;;1017.5;;597.708;;567.639;;312.361;;178.056;;286.389;;254.236;;237.361;;152.986;;224.028;;335.653;;321.25;;138.833;;91.1806;;119.708;;67.0;;24.1667;;9.88889;;10.7083;;9.73611;;5.43056;;3.19444;;2.29167;;3.11111;;1.02778;;4.80556;;0.0;;
01.06.2017 09:00:00;37.7656;;23.1375;;1002.95;;2.72094;;291.561;;0.0;;2.09649;;25.7799;;20063.1;;10331.2;;5360.07;;2716.67;;1127.22;;738.611;;663.819;;371.528;;206.25;;338.264;;302.847;;286.736;;194.097;;297.986;;519.486;;529.806;;230.083;;165.347;;256.028;;145.778;;60.375;;25.7639;;24.4167;;25.75;;14.0694;;9.73611;;6.04167;;6.875;;3.23611;;13.3194;;0.0;;
01.06.2017 10:00:00;39.7704;;17.6253;;1003.07;;2.77893;;290.602;;0.0;;2.41702;;7.7631;;26740.9;;12250.1;;5692.85;;3040.83;;1298.4;;954.792;;792.431;;429.167;;263.194;;430.556;;372.292;;383.75;;274.514;;419.931;;808.139;;845.792;;352.667;;248.903;;388.722;;226.528;;91.6805;;41.0694;;40.2917;;40.6389;;25.25;;16.3472;;11.875;;14.5833;;6.41667;;29.7778;;0.0;;
01.06.2017 11:00:00;40.5411;;16.1368;;1003.03;;2.78458;;300.379;;0.0;;2.39098;;11.7918;;27850.2;;12192.4;;5512.15;;2910.9;;1245.97;;944.792;;792.569;;437.639;;259.236;;446.875;;405.833;;410.486;;297.014;;453.472;;871.25;;910.68;;370.236;;267.083;;405.111;;228.514;;86.8889;;40.0278;;37.0972;;38.5139;;25.0417;;16.7361;;12.375;;13.2917;;7.29167;;35.625;;0.0;;
01.06.2017 12:00:00;41.3429;;13.0107;;1002.78;;2.94918;;287.134;;0.0;;2.54624;;8.98034;;23582.4;;10288.5;;4668.96;;2479.38;;1058.75;;815.347;;654.028;;379.792;;223.75;;382.292;;346.389;;354.097;;257.431;;391.389;;725.889;;764.486;;314.569;;227.333;;352.5;;191.042;;73.3056;;33.8194;;33.2083;;34.6944;;21.6806;;14.4444;;10.7639;;11.5139;;5.77778;;34.4861;;0.0;;
01.06.2017 13:00:00;41.965;;10.7351;;1002.54;;2.86176;;297.278;;0.0;;2.51452;;8.63562;;13903.5;;6497.71;;3123.75;;1602.85;;667.361;;493.264;;435.347;;236.181;;131.25;;226.875;;204.861;;212.014;;149.792;;222.778;;408.083;;419.931;;172.542;;126.111;;192.042;;106.069;;41.9861;;18.2361;;19.4306;;18.75;;12.2083;;8.59722;;6.34722;;7.43056;;2.91667;;17.5139;;0.0;;
01.06.2017 14:00:00;41.8472;;10.9928;;1002.12;;3.23266;;285.713;;0.0;;2.89124;;11.3886;;9959.86;;5073.96;;2594.1;;1256.88;;517.847;;351.389;;314.583;;178.681;;107.778;;171.458;;149.444;;152.569;;113.958;;156.667;;277.042;;275.208;;111.736;;76.9028;;111.292;;62.1528;;23.4861;;10.9444;;11.4444;;13.1667;;8.25;;6.52778;;4.54167;;5.26389;;2.125;;18.5278;;0.0;;
01.06.2017 15:00:00;41.934;;11.72;;1001.85;;3.15594;;284.787;;0.0;;2.79615;;10.5245;;11535.0;;5850.14;;2975.56;;1528.75;;633.958;;437.708;;392.014;;211.389;;123.819;;205.069;;185.486;;173.125;;125.833;;190.069;;333.167;;337.542;;133.153;;92.625;;133.694;;72.875;;26.3333;;13.4306;;13.375;;14.5278;;9.18055;;6.34722;;4.36111;;5.40278;;2.97222;;17.4722;;0.0;;
01.06.2017 16:00:00;40.9681;;14.6916;;1001.81;;3.21052;;282.681;;0.0;;2.87388;;9.06846;;11398.0;;6446.32;;3633.13;;1881.6;;770.069;;474.792;;409.444;;222.361;;130.0;;207.153;;177.569;;164.583;;120.972;;167.986;;297.514;;291.556;;110.472;;78.0695;;111.264;;56.7083;;21.0417;;8.98611;;9.79167;;11.3472;;7.41667;;4.98611;;3.51389;;4.31944;;1.91667;;12.8333;;0.0;;
01.06.2017 17:00:00;39.7354;;15.9995;;1001.98;;2.89977;;282.777;;0.0;;2.63054;;12.7315;;9703.96;;6150.49;;3584.44;;1932.22;;781.528;;444.583;;400.208;;173.611;;107.569;;152.5;;133.056;;129.583;;86.8056;;117.778;;194.972;;179.361;;71.9583;;45.8056;;64.6111;;32.6389;;10.6389;;4.75;;4.48611;;4.26389;;2.80556;;2.06944;;1.5;;1.61111;;0.777778;;4.97222;;0.0;;
01.06.2017 18:00:00;38.6478;;15.8501;;1002.27;;2.49246;;278.833;;0.0;;2.26252;;9.41028;;9967.78;;6372.43;;3571.25;;1700.49;;639.931;;370.833;;352.778;;178.611;;95.2778;;156.875;;134.861;;118.681;;77.9167;;114.792;;168.972;;154.528;;64.5972;;41.9444;;58.1667;;28.1806;;9.5;;4.02778;;3.16667;;2.95833;;2.06944;;0.847222;;0.694444;;0.666667;;0.277778;;1.83333;;0.0;;
01.06.2017 19:00:00;36.5812;;19.6684;;1002.58;;2.40022;;274.409;;0.0;;2.11848;;15.4448;;10445.1;;7060.69;;4164.58;;2029.44;;772.917;;431.597;;394.861;;202.014;;99.9306;;161.181;;142.222;;120.0;;87.0139;;112.5;;177.361;;154.181;;62.6389;;42.2917;;54.875;;27.5278;;8.02778;;2.80556;;2.98611;;2.02778;;0.930556;;0.611111;;0.222222;;0.458333;;0.0833333;;0.75;;0.0;;
01.06.2017 20:00:00;34.937;;25.5333;;1002.72;;2.2787;;274.149;;0.0;;2.08066;;8.19716;;11241.8;;7378.06;;4565.83;;2297.57;;861.597;;494.306;;453.056;;238.75;;129.722;;193.056;;159.028;;147.708;;93.75;;132.639;;194.528;;175.583;;73.9861;;46.7222;;60.0694;;27.3472;;9.05556;;3.44444;;2.77778;;1.95833;;0.944444;;0.541667;;0.444444;;0.416667;;0.166667;;0.833333;;0.0;;
01.06.2017 21:00:00;34.8637;;23.891;;1002.88;;2.09045;;287.544;;0.0;;1.77417;;13.1927;;10785.9;;6885.35;;4144.58;;2061.88;;772.5;;447.431;;419.306;;218.611;;120.625;;182.153;;164.444;;150.0;;104.306;;148.056;;205.972;;186.819;;80.9028;;53.6528;;70.7778;;34.3056;;11.0833;;3.81944;;3.63889;;2.91667;;1.34722;;0.638889;;0.375;;0.375;;0.0972222;;0.638889;;0.0;;
01.06.2017 22:00:00;34.6299;;25.4302;;1002.97;;1.99196;;281.238;;0.0;;1.79509;;5.84399;;10993.3;;6787.71;;3984.38;;1986.81;;757.708;;431.25;;434.583;;235.417;;131.944;;204.097;;170.139;;168.333;;118.403;;147.708;;212.125;;192.819;;88.2639;;56.4722;;74.2222;;36.0278;;12.6111;;5.29167;;4.01389;;2.95833;;1.22222;;0.583333;;0.430556;;0.458333;;0.180556;;0.583333;;0.0;;
01.06.2017 23:00:00;33.6553;;30.8821;;1002.96;;1.83671;;276.887;;0.0;;1.65493;;5.49298;;10844.4;;6511.32;;3861.39;;1959.51;;749.722;;453.611;;427.5;;239.931;;127.778;;201.181;;175.347;;164.375;;110.208;;152.292;;219.042;;203.542;;90.875;;60.4444;;80.8333;;41.1389;;14.4722;;5.90278;;4.72222;;4.26389;;1.51389;;0.833333;;0.597222;;0.569444;;0.0833333;;0.125;;0.0;;
02.06.2017;32.9759;;34.1507;;1002.71;;1.86422;;277.051;;0.0;;1.67948;;5.49347;;11062.2;;6723.19;;3981.18;;2014.86;;783.75;;437.292;;442.917;;224.097;;123.264;;185.278;;162.153;;150.0;;101.597;;153.472;;221.361;;206.944;;91.6528;;57.9722;;80.2083;;40.3472;;14.0833;;5.0;;4.26389;;3.43056;;1.16667;;0.611111;;0.402778;;0.319444;;0.0694444;;0.291667;;0.0;;
02.06.2017 01:00:00;31.7782;;40.5463;;1002.34;;1.78336;;260.149;;0.0;;1.58132;;9.24113;;11665.5;;7152.43;;4350.56;;2148.75;;820.486;;458.194;;441.042;;235.417;;123.75;;190.833;;171.736;;162.708;;109.792;;151.806;;226.042;;216.889;;98.4722;;62.3472;;80.7222;;40.2083;;13.625;;5.125;;4.44444;;3.58333;;1.26389;;0.486111;;0.388889;;0.263889;;0.0277778;;0.694445;;0.0;;
02.06.2017 02:00:00;31.1719;;42.473;;1001.97;;1.98505;;255.942;;0.0;;1.83497;;7.35125;;12048.7;;7142.64;;4300.69;;2170.21;;844.722;;477.083;;474.167;;239.028;;131.389;;201.042;;170.139;;163.889;;113.056;;158.75;;239.889;;225.722;;101.708;;67.0278;;89.4722;;43.125;;15.3611;;5.73611;;4.86111;;3.43056;;1.375;;0.708333;;0.319444;;0.319444;;0.0972222;;0.430556;;0.0;;
